timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-26 13:00:00,636.53892017,636.53892017,961457.79301554,612005305.35275996
2018-04-26 12:55:00,636.86711127,636.86711127,961773.36346798,612521823.68728006
2018-04-26 12:50:00,637.63470407,637.63470407,962060.83613868,613443376.54806995
2018-04-26 12:45:00,637.15123012,637.15123012,966881.03013692,616049437.72731996
2018-04-26 12:40:00,637.41068146,637.41068146,967107.25416605,616444493.92267001
2018-04-26 12:35:00,635.31724497,635.31724497,966975.25213600,614336053.14166999
2018-04-26 12:30:00,635.03834091,635.03834091,973306.63456644,618087030.41542995
2018-04-26 12:25:00,636.45801794,636.45801794,975921.18482850,621132862.95676994
2018-04-26 12:20:00,637.65038810,637.65038810,975520.74422521,622041181.15274000
2018-04-26 12:15:00,635.31789639,635.31789639,980252.45813518,622771929.63548005
2018-04-26 12:10:00,634.82553374,634.82553374,983108.34766095,624102281.52693999
2018-04-26 12:05:00,634.71668186,634.71668186,984558.99063290,624916015.62594998
2018-04-26 12:00:00,632.37356157,632.37356157,994043.47487626,628606812.56005001
2018-04-26 11:55:00,631.61736387,631.61736387,996754.98293008,629567754.74147999
2018-04-26 11:50:00,631.80536489,631.80536489,999835.59971624,631701495.90654004
2018-04-26 11:45:00,631.87599730,631.87599730,1009710.76472511,638011996.44423997
2018-04-26 11:40:00,630.41949854,630.41949854,1010474.13741217,637022598.99599004
2018-04-26 11:35:00,631.16625668,631.16625668,1010570.93918504,637838276.79069996
2018-04-26 11:30:00,631.18317373,631.18317373,1019361.72069605,643403966.05218995
2018-04-26 11:25:00,632.89379676,632.89379676,1020982.75289332,646173650.90142000
2018-04-26 11:20:00,633.03728185,633.03728185,1023950.93423616,648199116.16163003
2018-04-26 11:15:00,630.88337803,630.88337803,1032173.25223578,651180948.07974994
2018-04-26 11:10:00,628.63919976,628.63919976,1032266.18270825,648922987.03240001
2018-04-26 11:05:00,628.53611188,628.53611188,1032772.23080903,649134642.41471004
2018-04-26 11:00:00,630.74442991,630.74442991,1043744.95945292,658336319.42039001
2018-04-26 10:55:00,631.11543609,631.11543609,1047472.84807751,661076283.30545998
