timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-26 13:00:00,146.74262138,146.74262138,763404.49810218,112023977.22351000
2018-04-26 12:55:00,146.94892183,146.94892183,763186.08869132,112149372.88980000
2018-04-26 12:50:00,146.90322782,146.90322782,763020.70033940,112090203.77282999
2018-04-26 12:45:00,146.99069489,146.99069489,769433.84446245,113099615.46746001
2018-04-26 12:40:00,146.69735440,146.69735440,769683.54425929,112910539.66874000
2018-04-26 12:35:00,146.45481371,146.45481371,770397.92807117,112828485.04002000
2018-04-26 12:30:00,146.52196178,146.52196178,773442.13722847,113326259.26623000
2018-04-26 12:25:00,146.87696260,146.87696260,774696.51035352,113785070.37614000
2018-04-26 12:20:00,147.05466481,147.05466481,776223.69919391,114147315.90444000
2018-04-26 12:15:00,146.76809767,146.76809767,781876.06042180,114754462.00295000
2018-04-26 12:10:00,146.51794704,146.51794704,786884.32765626,115292676.24411000
